"","doi","ps","reporting","p_value"
"2099","10.1016/j.jasrep.2021.102808","p = 3313),","exact",3313
"2100","10.1016/j.jasrep.2021.102808","p = 7861),","exact",7861
"2101","10.1016/j.jasrep.2021.102808","p = 1316),","exact",1316
"2102","10.1016/j.jasrep.2021.102808","p < .0001;","inequ",1e-04
"2103","10.1016/j.jasrep.2021.102808","p < .0001)","inequ",1e-04
"2104","10.1016/j.jasrep.2021.102789","p < .2) in","inequ",0.2
"2105","10.1016/j.jasrep.2021.102789","p < .21). ","inequ",0.21
"2106","10.1016/j.jasrep.2021.102789","p < .0001)","inequ",1e-04
"2107","10.1016/j.jasrep.2021.102789","p = 13) (f","exact",13
"2108","10.1016/j.jasrep.2021.102789","p = 85) co","exact",85
"2109","10.1016/j.jasrep.2021.102789","p = 35), n","exact",35
"2110","10.1016/j.jasrep.2021.102789","p < .06). ","inequ",0.06
"2111","10.1016/j.jasrep.2021.102789","p > .11). ","inequ",0.11
"2112","10.1016/j.jasrep.2020.102681","p = q + i ","exact",NA
"2113","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2114","10.1016/j.jasrep.2020.102680","p = 0.32) ","exact",0.32
"2115","10.1016/j.jasrep.2020.102680","p = 0.99) ","exact",0.99
"2116","10.1016/j.jasrep.2020.102680","p = 0.007)","exact",0.007
"2117","10.1016/j.jasrep.2020.102680","p = 0.96) ","exact",0.96
"2118","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2119","10.1016/j.jasrep.2020.102680","p = 0.58) ","exact",0.58
"2120","10.1016/j.jasrep.2020.102680","p = 0.42) ","exact",0.42
"2121","10.1016/j.jasrep.2020.102680","p = 0.96) ","exact",0.96
"2122","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2123","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2124","10.1016/j.jasrep.2020.102680","p = 0.32) ","exact",0.32
"2125","10.1016/j.jasrep.2020.102680","p = 0.99) ","exact",0.99
"2126","10.1016/j.jasrep.2020.102680","p = 0.007)","exact",0.007
"2127","10.1016/j.jasrep.2020.102680","p = 0.11) ","exact",0.11
"2128","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2129","10.1016/j.jasrep.2020.102680","p = 0.2) 7","exact",0.2
"2130","10.1016/j.jasrep.2020.102680","p = 0.001)","exact",0.001
"2131","10.1016/j.jasrep.2020.102680","p = 0.946)","exact",0.946
"2132","10.1016/j.jasrep.2020.102680","p = 0.01) ","exact",0.01
"2133","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2134","10.1016/j.jasrep.2020.102680","p = 0.008)","exact",0.008
"2135","10.1016/j.jasrep.2020.102680","p = 0.11) ","exact",0.11
"2136","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2137","10.1016/j.jasrep.2020.102680","p = 0.2) 9","exact",0.2
"2138","10.1016/j.jasrep.2020.102680","p = 0.96) ","exact",0.96
"2139","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2140","10.1016/j.jasrep.2020.102680","p = 0.58) ","exact",0.58
"2141","10.1016/j.jasrep.2020.102680","p = 0.42) ","exact",0.42
"2142","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2143","10.1016/j.jasrep.2020.102680","p = 0.32) ","exact",0.32
"2144","10.1016/j.jasrep.2020.102680","p = 0.99) ","exact",0.99
"2145","10.1016/j.jasrep.2020.102680","p = 0.007)","exact",0.007
"2146","10.1016/j.jasrep.2020.102680","p = 0.11) ","exact",0.11
"2147","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2148","10.1016/j.jasrep.2020.102680","p = 0.2) 7","exact",0.2
"2149","10.1016/j.jasrep.2020.102680","p = 0.001)","exact",0.001
"2150","10.1016/j.jasrep.2020.102680","p = 0.946)","exact",0.946
"2151","10.1016/j.jasrep.2020.102680","p = 0.01) ","exact",0.01
"2152","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2153","10.1016/j.jasrep.2020.102680","p = 0.008)","exact",0.008
"2154","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2155","10.1016/j.jasrep.2020.102680","p = 0.32) ","exact",0.32
"2156","10.1016/j.jasrep.2020.102680","p = 0.99) ","exact",0.99
"2157","10.1016/j.jasrep.2020.102680","p = 0.007)","exact",0.007
"2158","10.1016/j.jasrep.2020.102680","p = 0.11) ","exact",0.11
"2159","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2160","10.1016/j.jasrep.2020.102680","p = 0.2) 7","exact",0.2
"2161","10.1016/j.jasrep.2020.102680","p = 0.001)","exact",0.001
"2162","10.1016/j.jasrep.2020.102680","p = 0.946)","exact",0.946
"2163","10.1016/j.jasrep.2020.102680","p = 0.01) ","exact",0.01
"2164","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2165","10.1016/j.jasrep.2020.102680","p = 0.008)","exact",0.008
"2166","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2167","10.1016/j.jasrep.2020.102680","p = 0.32) ","exact",0.32
"2168","10.1016/j.jasrep.2020.102680","p = 0.99) ","exact",0.99
"2169","10.1016/j.jasrep.2020.102680","p = 0.007)","exact",0.007
"2170","10.1016/j.jasrep.2020.102680","p = 0.96) ","exact",0.96
"2171","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2172","10.1016/j.jasrep.2020.102680","p = 0.58) ","exact",0.58
"2173","10.1016/j.jasrep.2020.102680","p = 0.42) ","exact",0.42
"2174","10.1016/j.jasrep.2020.102680","p = 0.96) ","exact",0.96
"2175","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2176","10.1016/j.jasrep.2020.102680","p = 0.58) ","exact",0.58
"2177","10.1016/j.jasrep.2020.102680","p = 0.42) ","exact",0.42
"2178","10.1016/j.jasrep.2020.102680","p = 0.11) ","exact",0.11
"2179","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2180","10.1016/j.jasrep.2020.102680","p = 0.2) 7","exact",0.2
"2181","10.1016/j.jasrep.2020.102680","p = 0.001)","exact",0.001
"2182","10.1016/j.jasrep.2020.102680","p = 0.946)","exact",0.946
"2183","10.1016/j.jasrep.2020.102680","p = 0.01) ","exact",0.01
"2184","10.1016/j.jasrep.2020.102680","p = 0.03) ","exact",0.03
"2185","10.1016/j.jasrep.2020.102680","p = 0.008)","exact",0.008
"2186","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2187","10.1016/j.jasrep.2020.102680","p = 0.32) ","exact",0.32
"2188","10.1016/j.jasrep.2020.102680","p = 0.99) ","exact",0.99
"2189","10.1016/j.jasrep.2020.102680","p = 0.007)","exact",0.007
"2190","10.1016/j.jasrep.2020.102680","p = 0.68) ","exact",0.68
"2191","10.1016/j.jasrep.2020.102680","p = 0.32) ","exact",0.32
"2192","10.1016/j.jasrep.2020.102680","p = 0.99) ","exact",0.99
"2193","10.1016/j.jasrep.2020.102680","p = 0.007)","exact",0.007
"2194","10.1016/j.jasrep.2020.102680","p = 0.61),","exact",0.61
"2195","10.1016/j.jasrep.2020.102690","p = non po","exact",NA
"2196","10.1016/j.jasrep.2020.102690","p = phytol","exact",NA
"2197","10.1016/j.jasrep.2020.102784","p < 0.05. ","inequ",0.025
"2198","10.1016/j.jasrep.2020.102784","p = 0.000,","exact",0
"2199","10.1016/j.jasrep.2020.102784","p = 0.014;","exact",0.014
"2200","10.1016/j.jasrep.2020.102784","p = 0.000;","exact",0
"2201","10.1016/j.jasrep.2020.102784","p = 0.030)","exact",0.03
"2202","10.1016/j.jasrep.2020.102784","p = 0.001,","exact",0.001
"2203","10.1016/j.jasrep.2020.102784","p < 0.001)","inequ",5e-04
"2204","10.1016/j.jasrep.2020.102784","p = 0.004;","exact",0.004
"2205","10.1016/j.jasrep.2020.102784","p = 0.006,","exact",0.006
"2206","10.1016/j.jasrep.2020.102784","p = 0.040,","exact",0.04
"2207","10.1016/j.jasrep.2020.102784","p = 0.009;","exact",0.009
"2208","10.1016/j.jasrep.2020.102784","p = 0.036;","exact",0.036
"2209","10.1016/j.jasrep.2020.102784","p = 0.028)","exact",0.028
"2210","10.1016/j.jasrep.2020.102784","p < 0.001;","inequ",5e-04
"2211","10.1016/j.jasrep.2020.102784","p = 0.005)","exact",0.005
"2212","10.1016/j.jasrep.2020.102784","p = 0.052;","exact",0.052
"2213","10.1016/j.jasrep.2020.102784","p = 0.039)","exact",0.039
"2214","10.1016/j.jasrep.2020.102784","p = 0.053;","exact",0.053
"2215","10.1016/j.jasrep.2020.102784","p = 0.011)","exact",0.011
"2216","10.1016/j.jasrep.2020.102784","p = 0.053;","exact",0.053
"2217","10.1016/j.jasrep.2020.102784","p = 0.013)","exact",0.013
"2218","10.1016/j.jasrep.2020.102784","p = 0.046;","exact",0.046
"2219","10.1016/j.jasrep.2020.102784","p = 0.003;","exact",0.003
"2220","10.1016/j.jasrep.2020.102784","p = 0.018)","exact",0.018
"2221","10.1016/j.jasrep.2020.102768","p = graue ","exact",1e-05
"2222","10.1016/j.jasrep.2020.102768","p = graue ","exact",1e-05
"2223","10.1016/j.jasrep.2020.102768","p = perime","exact",1e-05
"2224","10.1016/j.jasrep.2021.102796","p = n r 2 ","exact",2
"2225","10.1016/j.jasrep.2021.102796","p = n . a ","exact",NA
"2226","10.1016/j.jasrep.2020.102660","p = decora","exact",1e-05
"2227","10.1016/j.jasrep.2020.102783","p = 0.3348","exact",0.3348
"2228","10.1016/j.jasrep.2020.102772","p < 0.05);","inequ",0.025
"2229","10.1016/j.jasrep.2020.102772","p < 0.05) ","inequ",0.025
"2230","10.1016/j.jasrep.2020.102772","p < 0.05).","inequ",0.025
"2231","10.1016/j.jasrep.2020.102772","p < 0.05, ","inequ",0.025
"2232","10.1016/j.jasrep.2020.102772","p < 0.05, ","inequ",0.025
"2233","10.1016/j.jasrep.2020.102772","p < 0.05, ","inequ",0.025
"2234","10.1016/j.jasrep.2020.102772","p < 0.05).","inequ",0.025
"2235","10.1016/j.jasrep.2020.102772","p < 0.05).","inequ",0.025
"2236","10.1016/j.jasrep.2020.102772","p < 0.05, ","inequ",0.025
"2237","10.1016/j.jasrep.2020.102758","p < 0.001)","inequ",5e-04
"2238","10.1016/j.jasrep.2020.102758","p < 0.001)","inequ",5e-04
"2239","10.1016/j.jasrep.2020.102718","p = 0.98 ×","exact",0.98
"2240","10.1016/j.jasrep.2020.102718","p = 0.019)","exact",0.019
"2241","10.1016/j.jasrep.2020.102718","p = 0.739)","exact",0.739
"2242","10.1016/j.jasrep.2020.102718","p = 0.744)","exact",0.744
"2243","10.1016/j.jasrep.2020.102729","p = fungi ","exact",NA
"2244","10.1016/j.jasrep.2020.102729","p = hand-p","exact",NA
"2245","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2246","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2247","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2248","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2249","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2250","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2251","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2252","10.1016/j.jasrep.2020.102749","p < 0.01).","inequ",0.005
"2253","10.1016/j.jasrep.2020.102749","p = 0.2670","exact",0.267
"2254","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2255","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2256","10.1016/j.jasrep.2020.102749","p < 0.0001","inequ",5e-05
"2257","10.1016/j.jasrep.2020.102749","p = 0.919)","exact",0.919
"2258","10.1016/j.jasrep.2020.102749","p = 0.0089","exact",0.0089
"2259","10.1016/j.jasrep.2020.102749","p = 0.0374","exact",0.0374
"2260","10.1016/j.jasrep.2020.102749","p = 0.1066","exact",0.1066
"2261","10.1016/j.jasrep.2020.102740","p = 0.736)","exact",0.736
"2262","10.1016/j.jasrep.2020.102740","p = 0.095,","exact",0.095
"2263","10.1016/j.jasrep.2020.102740","p = 0.000)","exact",0
"2264","10.1016/j.jasrep.2020.102740","p = 0.273,","exact",0.273
"2265","10.1016/j.jasrep.2020.102740","p = 0.001)","exact",0.001
"2266","10.1016/j.jasrep.2020.102741","p = 100 x ","exact",100
"2267","10.1016/j.jasrep.2020.102741","p = 100 x ","exact",100
"2268","10.1016/j.jasrep.2020.102765","p = 0.514;","exact",0.514
"2269","10.1016/j.jasrep.2020.102765","p = 0.533)","exact",0.533
"2270","10.1016/j.jasrep.2020.102765","p < 0.0000","inequ",0
"2271","10.1016/j.jasrep.2020.102752","p = boompl","exact",NA
"2272","10.1016/j.jasrep.2020.102752","p = diepkl","exact",1e-05
"2273","10.1016/j.jasrep.2020.102752","p = pinnac","exact",NA
"2274","10.1016/j.jasrep.2020.102752","p = hoedji","exact",1e-05
"2275","10.1016/j.jasrep.2020.102752","p = boompl","exact",NA
"2276","10.1016/j.jasrep.2020.102688","p < 0.05. ","inequ",0.025
"2277","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2278","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2279","10.1016/j.jasrep.2020.102688","p < 0.01).","inequ",0.005
"2280","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2281","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2282","10.1016/j.jasrep.2020.102688","p < 0.01) ","inequ",0.005
"2283","10.1016/j.jasrep.2020.102688","p = 0.75; ","exact",0.75
"2284","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2285","10.1016/j.jasrep.2020.102688","p = 0.64; ","exact",0.64
"2286","10.1016/j.jasrep.2020.102688","p < 0.01).","inequ",0.005
"2287","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2288","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2289","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2290","10.1016/j.jasrep.2020.102688","p < 0.01).","inequ",0.005
"2291","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2292","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2293","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2294","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2295","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2296","10.1016/j.jasrep.2020.102688","p < 0.01; ","inequ",0.005
"2297","10.1016/j.jasrep.2020.102688","p < 0.01),","inequ",0.005
"2298","10.1016/j.jasrep.2020.102723","p = 391, 8","exact",391
"2299","10.1016/j.jasrep.2020.102723","p = 186) a","exact",186
"2300","10.1016/j.jasrep.2020.102723","p = 189). ","exact",189
"2301","10.1016/j.jasrep.2020.102720","p= 0.02; ","exact",0.02
"2302","10.1016/j.jasrep.2020.102728","p = min 30","exact",30
"2303","10.1016/j.jasrep.2020.102685","p = 3967; ","exact",3967
"2304","10.1016/j.jasrep.2020.102670","p < 0.01; ","inequ",0.005
"2305","10.1016/j.jasrep.2020.102670","p < 0.05).","inequ",0.025
"2306","10.1016/j.jasrep.2020.102670","p < 0.01),","inequ",0.005
"2307","10.1016/j.jasrep.2020.102669","p > 0.05).","inequ",0.05
"2308","10.1016/j.jasrep.2020.102669","p > 0.05).","inequ",0.05
"2309","10.1016/j.jasrep.2020.102669","p = 0.027.","exact",0.027
"2310","10.1016/j.jasrep.2020.102669","p = 0.007.","exact",0.007
"2311","10.1016/j.jasrep.2020.102669","p < 0.0001","inequ",5e-05
"2312","10.1016/j.jasrep.2020.102669","p < 0.0001","inequ",5e-05
"2313","10.1016/j.jasrep.2020.102669","p > 0.05) ","inequ",0.05
"2314","10.1016/j.jasrep.2020.102669","p = 0.004)","exact",0.004
"2315","10.1016/j.jasrep.2020.102669","p = 0.27) ","exact",0.27
"2316","10.1016/j.jasrep.2020.102669","p = 0.0006","exact",6e-04
"2317","10.1016/j.jasrep.2020.102669","p < 0.0001","inequ",5e-05
"2318","10.1016/j.jasrep.2020.102669","p < 0.0001","inequ",5e-05
"2319","10.1016/j.jasrep.2020.102669","p < 0.0009","inequ",9e-04
"2320","10.1016/j.jasrep.2020.102669","p > 0.05),","inequ",0.05
"2321","10.1016/j.jasrep.2020.102669","p = 0.0008","exact",8e-04
"2322","10.1016/j.jasrep.2020.102669","p = 0.09),","exact",0.09
"2323","10.1016/j.jasrep.2020.102669","p = 0.0096","exact",0.0096
"2324","10.1016/j.jasrep.2020.102669","p = 0.08).","exact",0.08
"2325","10.1016/j.jasrep.2020.102665","p = .826),","exact",0.826
"2326","10.1016/j.jasrep.2020.102661","p = 0.001)","exact",0.001
"2327","10.1016/j.jasrep.2020.102661","p = 110) t","exact",110
"2328","10.1016/j.jasrep.2020.102661","p = 2247; ","exact",2247
"2329","10.1016/j.jasrep.2020.102661","p = 2247) ","exact",2247
"2330","10.1016/j.jasrep.2020.102661","p = 2107) ","exact",2107
"2331","10.1016/j.jasrep.2020.102661","p = 140) a","exact",140
"2332","10.1016/j.jasrep.2020.102661","p = 0.001)","exact",0.001
"2333","10.1016/j.jasrep.2020.102661","p = 110). ","exact",110
"2334","10.1016/j.jasrep.2020.102661","p = 49) we","exact",1e-05
"2335","10.1016/j.jasrep.2020.102661","p = 140) a","exact",140
"2336","10.1016/j.jasrep.2020.102661","p = 9). bo","exact",9
"2337","10.1016/j.jasrep.2020.102661","p = 102), ","exact",102
"2338","10.1016/j.jasrep.2020.102650","p < 0.0001","inequ",5e-05
"2339","10.1016/j.jasrep.2020.102650","p < 0.0001","inequ",5e-05
"2340","10.1016/j.jasrep.2020.102650","p < 0.0001","inequ",5e-05
"2341","10.1016/j.jasrep.2020.102650","p < 0.05 (","inequ",0.025
"2342","10.1016/j.jasrep.2020.102650","p < 0.0001","inequ",5e-05
"2343","10.1016/j.jasrep.2020.102629","p < 0.001)","inequ",5e-04
"2344","10.1016/j.jasrep.2020.102629","p < 0.001)","inequ",5e-04
"2345","10.1016/j.jasrep.2020.102629","p < 0.001)","inequ",5e-04
"2346","10.1016/j.jasrep.2020.102629","p = 0.546)","exact",0.546
"2347","10.1016/j.jasrep.2020.102629","p = 0.111)","exact",0.111
"2348","10.1016/j.jasrep.2020.102629","p = 0.047)","exact",0.047
"2349","10.1016/j.jasrep.2020.102629","p < 0.001)","inequ",5e-04
"2350","10.1016/j.jasrep.2020.102629","p < 0.001,","inequ",5e-04
"2351","10.1016/j.jasrep.2020.102629","p = 1.000)","exact",1
"2352","10.1016/j.jasrep.2020.102629","p < 0.001,","inequ",5e-04
"2353","10.1016/j.jasrep.2020.102629","p = 0.011,","exact",0.011
"2354","10.1016/j.jasrep.2020.102629","p = 0.023,","exact",0.023
"2355","10.1016/j.jasrep.2020.102629","p < 0.001,","inequ",5e-04
"2356","10.1016/j.jasrep.2020.102629","p < 0.001)","inequ",5e-04
"2357","10.1016/j.jasrep.2020.102629","p = 0.130)","exact",0.13
"2358","10.1016/j.jasrep.2020.102629","p = 0.751,","exact",0.751
"2359","10.1016/j.jasrep.2020.102629","p < 0.001,","inequ",5e-04
"2360","10.1016/j.jasrep.2020.102654","p = apesok","exact",1e-05
"2361","10.1016/j.jasrep.2020.102651","p = 0.0427","exact",0.0427
"2362","10.1016/j.jasrep.2020.102651","p = 0.02).","exact",0.02
"2363","10.1016/j.jasrep.2020.102651","p = 0.02).","exact",0.02
"2364","10.1016/j.jasrep.2020.102651","p > 0.05).","inequ",0.05
"2365","10.1016/j.jasrep.2020.102651","p = 0.93).","exact",0.93
"2366","10.1016/j.jasrep.2020.102651","p = 0.042)","exact",0.042
"2367","10.1016/j.jasrep.2020.102649","p = rietpu","exact",1e-05
"2368","10.1016/j.jasrep.2020.102622","p = 0.66).","exact",0.66
"2369","10.1016/j.jasrep.2020.102561","p = 0.002;","exact",0.002
"2370","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2371","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2372","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2373","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2374","10.1016/j.jasrep.2020.102561","p = 0.113;","exact",0.113
"2375","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2376","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2377","10.1016/j.jasrep.2020.102561","p = 0.592;","exact",0.592
"2378","10.1016/j.jasrep.2020.102561","p = 0.02; ","exact",0.02
"2379","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2380","10.1016/j.jasrep.2020.102561","p = 0.055;","exact",0.055
"2381","10.1016/j.jasrep.2020.102561","p = 0.05. ","exact",0.05
"2382","10.1016/j.jasrep.2020.102561","p = 0.055)","exact",0.055
"2383","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2384","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2385","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2386","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2387","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2388","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2389","10.1016/j.jasrep.2020.102561","p = 0.042)","exact",0.042
"2390","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2391","10.1016/j.jasrep.2020.102561","p = 0.015)","exact",0.015
"2392","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2393","10.1016/j.jasrep.2020.102561","p = <0.001","inequ",5e-04
"2394","10.1016/j.jasrep.2020.102561","p = 0.042)","exact",0.042
"2395","10.1016/j.jasrep.2020.102561","p = 0.015)","exact",0.015
"2396","10.1016/j.jasrep.2020.102620","p = 0.17),","exact",0.17
"2397","10.1016/j.jasrep.2020.102620","p = 0.10),","exact",0.1
"2398","10.1016/j.jasrep.2020.102574","p < 0.0001","inequ",5e-05
"2399","10.1016/j.jasrep.2020.102574","p = .0082)","exact",0.0082
"2400","10.1016/j.jasrep.2020.102574","p = .1317)","exact",0.1317
"2401","10.1016/j.jasrep.2020.102574","p = 0.5656","exact",0.5656
"2402","10.1016/j.jasrep.2020.102574","p = 0.0090","exact",0.009
"2403","10.1016/j.jasrep.2020.102574","p = 0.0667","exact",0.0667
"2404","10.1016/j.jasrep.2020.102574","p < .0001)","inequ",1e-04
"2405","10.1016/j.jasrep.2020.102574","p < .0001)","inequ",1e-04
"2406","10.1016/j.jasrep.2020.102574","p = .0047)","exact",0.0047
"2407","10.1016/j.jasrep.2020.102574","p = 1.000)","exact",1
"2408","10.1016/j.jasrep.2020.102574","p = .5161)","exact",0.5161
"2409","10.1016/j.jasrep.2020.102574","p = 1.000)","exact",1
"2410","10.1016/j.jasrep.2020.102625","p = dentin","exact",1e-05
"2411","10.1016/j.jasrep.2020.102625","p = 0.58).","exact",0.58
"2412","10.1016/j.jasrep.2020.102625","p = 0.83; ","exact",0.83
"2413","10.1016/j.jasrep.2020.102630","p = 208 10","exact",208
"2414","10.1016/j.jasrep.2020.102593","p > 0.001)","inequ",0.001
"2415","10.1016/j.jasrep.2020.102593","p = 0.101;","exact",0.101
"2416","10.1016/j.jasrep.2020.102586","p = 177) a","exact",177
"2417","10.1016/j.jasrep.2020.102586","p = 9) bon","exact",9
"2418","10.1016/j.jasrep.2020.102586","p = 177) a","exact",177
"2419","10.1016/j.jasrep.2020.102586","p = 9) bon","exact",9
"2420","10.1016/j.jasrep.2020.102586","p = 46; 25","exact",46
"2421","10.1016/j.jasrep.2020.102586","p = 9). th","exact",9
"2422","10.1016/j.jasrep.2020.102601","p = fe-ric","exact",1e-05
"2423","10.1016/j.jasrep.2020.102563","p = polycr","exact",NA
"2424","10.1016/j.jasrep.2020.102563","p = pluton","exact",NA
